uuid,temporal_path,kingdom,phylum,class,order,family,genus,species,scientific_name,common,image_url
d7f77ce6-6bf2-40cd-a01e-40a2270490b1,temporal-landing/images/d7f77ce6-6bf2-40cd-a01e-40a2270490b1.jpg,Animalia,Chordata,Squamata,,Atractaspididae,Aparallactus,capensis,Aparallactus capensis,Cape centipede eater,https://inaturalist-open-data.s3.amazonaws.com/photos/201573716/original.jpg
15558978-1d8a-4cb8-9659-a28fdba3baf9,temporal-landing/images/15558978-1d8a-4cb8-9659-a28fdba3baf9.jpg,Animalia,Chordata,Squamata,,Colubridae,Coluber,constrictor,Coluber constrictor,Eastern racer,https://inaturalist-open-data.s3.amazonaws.com/photos/142947080/original.jpg
a252696a-7ad9-46f1-b83b-558d4fabd7d5,temporal-landing/images/a252696a-7ad9-46f1-b83b-558d4fabd7d5.jpg,Animalia,Chordata,Squamata,,Pythonidae,Python,breitensteini,Python breitensteini,Bornean short-tailed python,https://inaturalist-open-data.s3.amazonaws.com/photos/311515446/original.jpg
1aa3445b-8f0d-4ac7-af6b-754b9be6ec13,temporal-landing/images/1aa3445b-8f0d-4ac7-af6b-754b9be6ec13.jpg,Animalia,Chordata,Squamata,,Colubridae,Coluber,constrictor,Coluber constrictor,Eastern racer,https://inaturalist-open-data.s3.amazonaws.com/photos/267606147/original.jpg
6a24a267-87cd-4ecf-a71f-ca3fecfb2fcd,temporal-landing/images/6a24a267-87cd-4ecf-a71f-ca3fecfb2fcd.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/314388606/original.jpeg
14837bb9-549b-4db9-bbd5-a8d4de405e52,temporal-landing/images/14837bb9-549b-4db9-bbd5-a8d4de405e52.jpg,Animalia,Chordata,Squamata,,Colubridae,Coluber,constrictor,Coluber constrictor,Eastern racer,https://inaturalist-open-data.s3.amazonaws.com/photos/262807495/original.jpg
1c9f56ef-81fc-4d96-bab3-bd9b99718c99,temporal-landing/images/1c9f56ef-81fc-4d96-bab3-bd9b99718c99.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/4836768/original.jpeg
e3559e7c-feea-417a-b5fa-97391972017a,temporal-landing/images/e3559e7c-feea-417a-b5fa-97391972017a.jpg,Animalia,Chordata,Squamata,,Colubridae,Nerodia,sipedon,Nerodia sipedon,Northern water snake,https://inaturalist-open-data.s3.amazonaws.com/photos/349380368/original.jpg
7a904671-6e48-4852-b44a-1d1230706b3d,temporal-landing/images/7a904671-6e48-4852-b44a-1d1230706b3d.jpg,Animalia,Chordata,Squamata,,Colubridae,Natrix,natrix,Natrix natrix,Grass snake,https://inaturalist-open-data.s3.amazonaws.com/photos/111103133/original.jpeg
3c7233e5-01e4-44e9-9045-53393900e143,temporal-landing/images/3c7233e5-01e4-44e9-9045-53393900e143.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/206933974/original.jpeg
26959bd4-281e-4bfc-8bf5-c7ead79a94d3,temporal-landing/images/26959bd4-281e-4bfc-8bf5-c7ead79a94d3.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,scutulatus,Crotalus scutulatus,Scutulatus,https://inaturalist-open-data.s3.amazonaws.com/photos/164463375/original.jpg
4445420e-af5a-45cf-96be-61430dfc9cad,temporal-landing/images/4445420e-af5a-45cf-96be-61430dfc9cad.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/161976506/original.jpg
50b60ab2-6b97-4be3-92a1-6ab984565bc0,temporal-landing/images/50b60ab2-6b97-4be3-92a1-6ab984565bc0.jpg,Animalia,Chordata,Squamata,,Boidae,Charina,bottae,Charina bottae,Northern rubber boa,https://inaturalist-open-data.s3.amazonaws.com/photos/223964862/original.jpeg
7a3d2f4e-1237-4e1f-a1d5-e53763f2a092,temporal-landing/images/7a3d2f4e-1237-4e1f-a1d5-e53763f2a092.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/190763710/original.jpeg
24196d03-0d8e-4c5f-9906-0f98dae6cd20,temporal-landing/images/24196d03-0d8e-4c5f-9906-0f98dae6cd20.jpg,Animalia,Chordata,Squamata,,Colubridae,Nerodia,sipedon,Nerodia sipedon,Northern water snake,https://inaturalist-open-data.s3.amazonaws.com/photos/157831057/original.jpg
aa1dcaf6-aa0d-4dbd-9272-c6f2e515fbcf,temporal-landing/images/aa1dcaf6-aa0d-4dbd-9272-c6f2e515fbcf.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/276446996/original.jpg
bace78b8-d6e3-45e6-a22d-19125df740ed,temporal-landing/images/bace78b8-d6e3-45e6-a22d-19125df740ed.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,oreganus,Crotalus oreganus,Abyssus,https://inaturalist-open-data.s3.amazonaws.com/photos/131815145/original.jpg
1df48d20-f9d3-4d72-86a9-13635d8114b4,temporal-landing/images/1df48d20-f9d3-4d72-86a9-13635d8114b4.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/165360383/original.jpeg
a36e8587-9581-4037-85fe-3f9c5937a079,temporal-landing/images/a36e8587-9581-4037-85fe-3f9c5937a079.jpg,Animalia,Chordata,Squamata,,Colubridae,Coluber,constrictor,Coluber constrictor,Eastern racer,https://inaturalist-open-data.s3.amazonaws.com/photos/289826449/original.jpg
dbb7987e-16a8-4bb5-8579-e5d878f58b9e,temporal-landing/images/dbb7987e-16a8-4bb5-8579-e5d878f58b9e.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/167569967/original.jpeg
6f5d0a47-6cde-4716-81f4-c1cb378ce5e9,temporal-landing/images/6f5d0a47-6cde-4716-81f4-c1cb378ce5e9.jpg,Animalia,Chordata,Squamata,,Colubridae,Coluber,constrictor,Coluber constrictor,Eastern racer,https://inaturalist-open-data.s3.amazonaws.com/photos/106951346/original.jpg
c0cf110d-4ff9-4b75-a4aa-1cdfa37502ab,temporal-landing/images/c0cf110d-4ff9-4b75-a4aa-1cdfa37502ab.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/161462930/original.jpeg
bbb21907-4d31-4dff-9e01-4c5d2bcae1be,temporal-landing/images/bbb21907-4d31-4dff-9e01-4c5d2bcae1be.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/226174047/original.jpeg
7dac65ce-a66a-4306-b780-ea4f3a150ae5,temporal-landing/images/7dac65ce-a66a-4306-b780-ea4f3a150ae5.jpg,Animalia,Chordata,Squamata,,Colubridae,Coluber,constrictor,Coluber constrictor,Eastern racer,https://inaturalist-open-data.s3.amazonaws.com/photos/51017144/original.jpg
9d23e8b2-bae1-4b76-b662-4841ace779a3,temporal-landing/images/9d23e8b2-bae1-4b76-b662-4841ace779a3.jpg,Animalia,Chordata,Squamata,,Colubridae,Nerodia,sipedon,Nerodia sipedon,Northern water snake,https://inaturalist-open-data.s3.amazonaws.com/photos/74088419/original.jpg
c7b4f004-7ef6-4507-a633-d74f361feb07,temporal-landing/images/c7b4f004-7ef6-4507-a633-d74f361feb07.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/198070607/original.jpeg
60bc263e-679c-47f2-9a69-0b71bfb1c67c,temporal-landing/images/60bc263e-679c-47f2-9a69-0b71bfb1c67c.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/206357210/original.jpg
959ec3e1-5f36-40b6-a8cd-65cd7fb18e10,temporal-landing/images/959ec3e1-5f36-40b6-a8cd-65cd7fb18e10.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/175691202/original.jpg
d8cb1dc1-b141-46c2-acdb-4dacf3a28137,temporal-landing/images/d8cb1dc1-b141-46c2-acdb-4dacf3a28137.jpg,Animalia,Chordata,Squamata,,Colubridae,Natrix,natrix,Natrix natrix,Grass snake,https://inaturalist-open-data.s3.amazonaws.com/photos/169885195/original.jpeg
326b47f5-2158-42f3-ae69-fb8751ab0853,temporal-landing/images/326b47f5-2158-42f3-ae69-fb8751ab0853.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/321912594/original.jpeg
732b84c2-8e80-403a-b752-06f19a04aadd,temporal-landing/images/732b84c2-8e80-403a-b752-06f19a04aadd.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/188804047/original.jpg
5d229df6-7b83-4446-ab06-c4d1ccc1bf76,temporal-landing/images/5d229df6-7b83-4446-ab06-c4d1ccc1bf76.jpg,Animalia,Chordata,Squamata,,Pythonidae,Python,bivittatus,Python bivittatus,Burmese python,https://inaturalist-open-data.s3.amazonaws.com/photos/306950363/original.jpg
814c87e4-5db4-4a52-a645-b468051de486,temporal-landing/images/814c87e4-5db4-4a52-a645-b468051de486.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/167535649/original.jpg
56e61947-ab9b-4d23-adda-f21bd07c50bc,temporal-landing/images/56e61947-ab9b-4d23-adda-f21bd07c50bc.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,oreganus,Crotalus oreganus,Abyssus,https://inaturalist-open-data.s3.amazonaws.com/photos/5069824/original.jpeg
b446b8ac-051d-407e-bccf-927aba59d805,temporal-landing/images/b446b8ac-051d-407e-bccf-927aba59d805.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/5546539/original.jpg
6fd78f5c-5036-4545-b692-7b0c4d370890,temporal-landing/images/6fd78f5c-5036-4545-b692-7b0c4d370890.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/139151810/original.jpeg
520fcd2f-a7fc-4125-a074-25eb13b91ed9,temporal-landing/images/520fcd2f-a7fc-4125-a074-25eb13b91ed9.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Diamond Python,https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d054a8e1-fc3c-4994-811e-20d8b469f8c2
b0e6a50b-a2ab-4b22-9ae3-6ac4ffbd97e6,temporal-landing/images/b0e6a50b-a2ab-4b22-9ae3-6ac4ffbd97e6.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/217552775/original.jpg
8c80ddc8-c183-439a-88cf-4e088f4249f3,temporal-landing/images/8c80ddc8-c183-439a-88cf-4e088f4249f3.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/86164055/original.jpeg
24dd6516-1cd2-4fdc-8f88-e0ee04909b26,temporal-landing/images/24dd6516-1cd2-4fdc-8f88-e0ee04909b26.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,oreganus,Crotalus oreganus,Abyssus,https://inaturalist-open-data.s3.amazonaws.com/photos/194623527/original.jpeg
e51eddc4-0c66-44ae-aea8-12faf3e908a0,temporal-landing/images/e51eddc4-0c66-44ae-aea8-12faf3e908a0.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/101111798/original.jpeg
2d9853f5-b03f-4a76-afb2-509c5b244e14,temporal-landing/images/2d9853f5-b03f-4a76-afb2-509c5b244e14.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/144972769/original.jpeg
da966e52-a4dc-4680-905b-b52056612a94,temporal-landing/images/da966e52-a4dc-4680-905b-b52056612a94.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/78362590/original.jpg
a91485d4-aab2-4efb-865e-9451e9567fa9,temporal-landing/images/a91485d4-aab2-4efb-865e-9451e9567fa9.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/265822249/original.jpg
4a335855-c8cf-4529-80b8-d50527d69575,temporal-landing/images/4a335855-c8cf-4529-80b8-d50527d69575.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/100423788/original.jpg
9f53bd5a-ab21-470c-a0d1-c705ee0b6859,temporal-landing/images/9f53bd5a-ab21-470c-a0d1-c705ee0b6859.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/113565233/original.jpeg
980a32b1-b6d5-44ec-b0eb-e91c5df50e23,temporal-landing/images/980a32b1-b6d5-44ec-b0eb-e91c5df50e23.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/208419104/original.jpeg
4e70a3ef-4573-40e9-83f2-d26fb81eabb4,temporal-landing/images/4e70a3ef-4573-40e9-83f2-d26fb81eabb4.jpg,Animalia,Chordata,Squamata,,Boidae,Epicrates,cenchria,Epicrates cenchria,Rainbow boa,https://inaturalist-open-data.s3.amazonaws.com/photos/79615904/original.jpg
65f52928-7692-4a33-8b14-67209eec4145,temporal-landing/images/65f52928-7692-4a33-8b14-67209eec4145.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,oreganus,Crotalus oreganus,Abyssus,https://inaturalist-open-data.s3.amazonaws.com/photos/252336978/original.jpg
c5e7725e-2e25-45e8-b0fb-4f6947f1a0b4,temporal-landing/images/c5e7725e-2e25-45e8-b0fb-4f6947f1a0b4.jpg,Animalia,Chordata,Squamata,,Viperidae,Sistrurus,miliarius,Sistrurus miliarius,Pygmy rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/358793836/original.jpeg
47b20434-e2f2-41e7-9489-96a59ae50847,temporal-landing/images/47b20434-e2f2-41e7-9489-96a59ae50847.jpg,Animalia,Chordata,Squamata,,Elapidae,Bungarus,multicinctus,Bungarus multicinctus,Many-banded krait,https://inaturalist-open-data.s3.amazonaws.com/photos/182935689/original.jpeg
9240074d-7ef0-4f68-949c-04227c20e994,temporal-landing/images/9240074d-7ef0-4f68-949c-04227c20e994.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/262857008/original.jpg
9ff54c3f-fecd-4eae-beae-c6d86953eb7e,temporal-landing/images/9ff54c3f-fecd-4eae-beae-c6d86953eb7e.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/364617081/original.jpeg
004dffd6-8f2e-4168-b839-be41a674b7fc,temporal-landing/images/004dffd6-8f2e-4168-b839-be41a674b7fc.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/277925489/original.jpeg
501ed130-72d1-4a36-a0f8-a6064a2045bb,temporal-landing/images/501ed130-72d1-4a36-a0f8-a6064a2045bb.jpg,Animalia,Chordata,Squamata,,Colubridae,Arizona,elegans,Arizona elegans,Glossy snake,https://inaturalist-open-data.s3.amazonaws.com/photos/212395140/original.jpeg
9fec4eff-1acb-4b43-ae3d-272e6f90305d,temporal-landing/images/9fec4eff-1acb-4b43-ae3d-272e6f90305d.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/28338687/original.jpg
376a6b9e-4858-4133-99a8-6f61000a67c8,temporal-landing/images/376a6b9e-4858-4133-99a8-6f61000a67c8.jpg,Animalia,Chordata,Squamata,,Colubridae,Natrix,natrix,Natrix natrix,Grass snake,https://inaturalist-open-data.s3.amazonaws.com/photos/311202801/original.jpg
7f147952-4d77-41c1-843c-655d5a3453c2,temporal-landing/images/7f147952-4d77-41c1-843c-655d5a3453c2.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/191453812/original.jpg
1467e6fa-7690-4d90-8866-3ebfc5919b73,temporal-landing/images/1467e6fa-7690-4d90-8866-3ebfc5919b73.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,oreganus,Crotalus oreganus,Abyssus,http://fm-digital-assets.fieldmuseum.org/1238/767/FMNH_25732_head_dorsal.JPG
ba0a7b36-3b76-446c-9b99-c4a7c54304b1,temporal-landing/images/ba0a7b36-3b76-446c-9b99-c4a7c54304b1.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/255222830/original.jpeg
e4cf278a-b4f6-43dd-99a3-7da8215f9f65,temporal-landing/images/e4cf278a-b4f6-43dd-99a3-7da8215f9f65.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,oreganus,Crotalus oreganus,Abyssus,https://inaturalist-open-data.s3.amazonaws.com/photos/366614562/original.jpg
66b0bacc-af22-4510-9152-80c04f40ef07,temporal-landing/images/66b0bacc-af22-4510-9152-80c04f40ef07.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/120866965/original.jpg
313b4c95-3443-4c39-b136-b26f3afef102,temporal-landing/images/313b4c95-3443-4c39-b136-b26f3afef102.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/150604384/original.jpg
194ad219-d470-4987-a623-90cd304f400d,temporal-landing/images/194ad219-d470-4987-a623-90cd304f400d.jpg,Animalia,Chordata,Squamata,,Colubridae,Natrix,natrix,Natrix natrix,Grass snake,https://inaturalist-open-data.s3.amazonaws.com/photos/190575060/original.jpeg
a24b521d-b6d6-42b6-b530-bc8652128780,temporal-landing/images/a24b521d-b6d6-42b6-b530-bc8652128780.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,oreganus,Crotalus oreganus,Abyssus,https://inaturalist-open-data.s3.amazonaws.com/photos/282370609/original.jpg
06bd3bfc-a141-48b4-b658-7ae3cea4ccb5,temporal-landing/images/06bd3bfc-a141-48b4-b658-7ae3cea4ccb5.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/59619675/original.jpeg
37e35813-9dc1-4bbe-90aa-f1e84777303a,temporal-landing/images/37e35813-9dc1-4bbe-90aa-f1e84777303a.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/259696702/original.jpeg
74ef2643-787d-4f95-994b-7454b7fd77a6,temporal-landing/images/74ef2643-787d-4f95-994b-7454b7fd77a6.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/28202284/original.jpg
387e282f-2681-49b4-8e36-4b34415eac01,temporal-landing/images/387e282f-2681-49b4-8e36-4b34415eac01.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/44359812/original.jpg
6a0fae2e-8f8f-4b02-960f-3798bc6f2582,temporal-landing/images/6a0fae2e-8f8f-4b02-960f-3798bc6f2582.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/131438858/original.jpg
bdd22084-bbdb-45be-bceb-b4d717e3f1c8,temporal-landing/images/bdd22084-bbdb-45be-bceb-b4d717e3f1c8.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,cerastes,Crotalus cerastes,Sidewinder,https://inaturalist-open-data.s3.amazonaws.com/photos/207814831/original.jpg
9fa2219b-434b-4a3d-bf67-d38b276ba585,temporal-landing/images/9fa2219b-434b-4a3d-bf67-d38b276ba585.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/209641731/original.jpg
c0840206-1622-4ae2-a9bf-9430bacba336,temporal-landing/images/c0840206-1622-4ae2-a9bf-9430bacba336.jpg,Animalia,Chordata,Squamata,,Colubridae,Storeria,dekayi,Storeria dekayi,(dekay’s) brown snake,https://inaturalist-open-data.s3.amazonaws.com/photos/103169770/original.jpeg
b28924c8-040e-46f5-8704-641e17eca76a,temporal-landing/images/b28924c8-040e-46f5-8704-641e17eca76a.jpg,Animalia,Chordata,Squamata,,Colubridae,Arizona,elegans,Arizona elegans,Glossy snake,https://inaturalist-open-data.s3.amazonaws.com/photos/142142404/original.jpg
9928a9c7-7b83-4e9d-b39a-5301bf2cb7c4,temporal-landing/images/9928a9c7-7b83-4e9d-b39a-5301bf2cb7c4.jpg,Animalia,Chordata,Squamata,,Colubridae,Natrix,natrix,Natrix natrix,Grass snake,https://inaturalist-open-data.s3.amazonaws.com/photos/311537119/original.jpg
ed7abf40-efed-4a87-8680-becd135f3ab1,temporal-landing/images/ed7abf40-efed-4a87-8680-becd135f3ab1.jpg,Animalia,Chordata,Squamata,,Colubridae,Natrix,natrix,Natrix natrix,Grass snake,https://inaturalist-open-data.s3.amazonaws.com/photos/69608243/original.jpeg
8b5e77ce-1fab-4d5f-9ae5-247165a20e46,temporal-landing/images/8b5e77ce-1fab-4d5f-9ae5-247165a20e46.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/358626905/original.jpg
019c723d-4f9a-45e3-aba6-470534fb3d4a,temporal-landing/images/019c723d-4f9a-45e3-aba6-470534fb3d4a.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/130123095/original.jpg
eb9a7e97-93c7-4ea2-bb60-735c8688f64e,temporal-landing/images/eb9a7e97-93c7-4ea2-bb60-735c8688f64e.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/279755955/original.jpeg
c97a2164-7352-45fa-8195-5411fe981f2f,temporal-landing/images/c97a2164-7352-45fa-8195-5411fe981f2f.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/197393559/original.jpg
0458f8e5-fda4-424d-bc34-929070b13f1b,temporal-landing/images/0458f8e5-fda4-424d-bc34-929070b13f1b.jpg,Animalia,Chordata,Squamata,,Viperidae,Sistrurus,miliarius,Sistrurus miliarius,Pygmy rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/59795999/original.jpg
09c88776-9f42-4716-b469-1e5e81f31817,temporal-landing/images/09c88776-9f42-4716-b469-1e5e81f31817.jpg,Animalia,Chordata,Squamata,,Boidae,Epicrates,cenchria,Epicrates cenchria,Rainbow boa,https://inaturalist-open-data.s3.amazonaws.com/photos/349355578/original.jpg
7107072e-3183-4a51-941e-913974d3e6fc,temporal-landing/images/7107072e-3183-4a51-941e-913974d3e6fc.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/313806721/original.jpeg
2b55aa81-f246-4eb6-a9e6-6da92d4814b1,temporal-landing/images/2b55aa81-f246-4eb6-a9e6-6da92d4814b1.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Lamprophis,aurora,Lamprophis aurora,Aurora house snake,https://inaturalist-open-data.s3.amazonaws.com/photos/208760868/original.jpg
8585fbea-2d2e-4537-ab31-6bdc829d7e8f,temporal-landing/images/8585fbea-2d2e-4537-ab31-6bdc829d7e8f.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/71249998/original.jpg
767ef2ca-70da-46ad-9722-3b700fef49d3,temporal-landing/images/767ef2ca-70da-46ad-9722-3b700fef49d3.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/60271799/original.jpg
576221ec-824a-4d84-9141-c59404c74fe9,temporal-landing/images/576221ec-824a-4d84-9141-c59404c74fe9.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/305315217/original.jpeg
16acef9a-2724-4213-88e3-33f431757a89,temporal-landing/images/16acef9a-2724-4213-88e3-33f431757a89.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/296968977/original.jpg
561b78d1-8af1-4d5a-b18b-21add0fef00c,temporal-landing/images/561b78d1-8af1-4d5a-b18b-21add0fef00c.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/324028179/original.jpg
cc712090-4cf9-473a-89dd-257688f5975c,temporal-landing/images/cc712090-4cf9-473a-89dd-257688f5975c.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudonaja,affinis,Pseudonaja affinis,Dugite,https://inaturalist-open-data.s3.amazonaws.com/photos/249503645/original.jpeg
